6;05/2017;CEB DISTRIBUIÇÃO;16/03/2017;DEMANDA E FORNECIMENTO DE ENERGIA ELÉTRICA PARA O SETOR DE GARAGENS OFICIAIS;16/03/2022;TOTAL: R$ 275.000,00;MARIA DE JESUS DA SILVA / VITÁLIA DE OLIVEIRA MORAIS
7;08/2017;CEB DISTRIBUIÇÃO;02/06/2017;DEMANDA E FORNECIMENTO DE ENERGIA ELÉTRICA PARA O ATERRO SANITÁRIO DE BRASÍLIA;01/06/2022;TOTAL: R$ 290.000,00;FRANCISCO ANTONIO OTAVIANO / LUCRÉCIA DE CARVALHO SILVA
8;21/2017;G10 DISTRIBUIÇÃO LTDA – EPP;26/07/2017;LOCAÇÃO DE GALPÃO PARA A INSTALAÇÃO DE CENTRO DE TRIAGEM - SCIA, GUARÁ, BRASÍLIA/DF;27/07/2021;MENSAL: R$ 20.900,00 ANUAL: R$ 250.800,00;MARIA NILVA ALMEIDA PRADO / MARIA DO SOCORRO BEZERRA VIANA
9;27/2017;SÃO GERALDO MATERIAIS DE CONSTRUÇÃO LTDA.;02/10/2017;LOCAÇÃO DE TERRENO COM GALPÃO PARA A INSTALAÇÃO DE CENTRO DE TRIAGEM, LOCALIZADO NO SETOR DE INDÚSTRIA E ABASTECIMENTO - SIA - TRECHO 17, RUA 08, LOTE 105, BRASÍLIA/DF;02/10/2021;Mensal R$ 20.430,00 Anual R$ 281.129,68;JOÃO DA COSTA FREIRE / MARIA DA GUIA PEREIRA AZEVEDO
10;30/2017;NAVARRO PROCESSAMENTO DE DADOS LTDA – ME;17/10/2017;LOCAÇÃO DE GALPÃO PARA A INSTALAÇÃO DE CENTRO DE TRIAGEM NO SETOR DE ARMAZENAMENTO E ABASTECIMENTO NORTE – SAAN, BRASÍLIA/DF;17/10/2021;MENSAL: R$ 28.215,00 ANUAL: R$368.631,72;VANDA ALVES DA ROCHA / GILDAIRES APARECIDO
11;30/2018;NOTORIUN TECNOLOGIA EM SOFTWARE LTDA - EPP;15/05/2018;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM GERAÇÃO DE RELATÓRIOS.;16/05/2021;TOTAL: R$ 2.200.000,00;LEANDRO HENRIQUE ANTUNES DE CARVALHO / ANDRÉ WILSON PIMENTA SANTANA
12;61/2018;CEB DISTRIBUIÇÃO;23/11/2018;IRR P SUL - CEILÂNDIA;29/11/2023;Valor Global R$ 76.800,00;VANDA ALVES DA ROCHA / GILDAIRES APARECIDO SOBRINHO
13;62/2018;CEB DISTRIBUIÇÃO;23/11/2018;IRR SCIA - BRASÍLIA;29/11/2023;Valor Global R$ 76.800,00;MARCO TÚLIO DOS SANTOS / FRANSCISO SOARES FILHO
