29;04/2019;COOPERATIVA DE TRABALHO DE CATADORES DE MATERIAIS RECICLÁVEIS E REUTILIZÁVEIS AMBIENTAL - COOPERE;22/01/2020;Processamento de resíduos sólidos;31/07/2021;R$ 467.993,04;ANDRÉ LUIZ JUNQUEIRA GUIMARÃES
30;11/2021;COOPERATIVA DE TRABALHO DOS CATADORES COOTRAEMPOCAP-ASAS;28/05/2021;Prestação de serviço público processamento de resíduos sólidos urbanos a serem executados de forma contínua, compreendendo as atividades de recepção, triagem, prensagem, enfardamento, armazenamento e comercialização fruto desta atividade, para atender às necessidades do serviço de limpeza urbana – SLU/DF;28/05/2022;R$ 848.592,00;WESLEY DA SILVA FERNANDES / ISABELE NOVAIS OLIVEIRA
