00094-00003128/2021-20;Chamada Pública para cadastramento e habilitação com vistas à contratação de Organizações de Catadores, como forma de inclusão socioprodutiva pela priorização da contratação de catadores conforme preconiza a Lei 12.305/2010.;Andamento
00094-00003081/2021-02;Elaboração de projetos para reforma e regularização de condicionantes ambientais da Usina da Asa Sul;Andamento
00094-00005313/2020-78;Contratação de Empresa de Engenharia especializada para construção de tanques para armazenamento de 50.000m³ de efluentes no ASB;Andamento
00094-00003866/2021-77;Estudo para cadastramento de empresas para coleta de Vidro no DF;Andamento
00094-00005012/2020-44;Contratação de Empresa de Engenharia especializada para reforma e adequação dos IRR aos condicionantes ambientais;Andamento
00094-00003212/2021-43;Contratação de Empresa para operação de 23 PEVs;Andamento
;Planejamento para Novo chamamento público de Coleta Seletiva e Triagem de resíduos;Andamento
04003-00000033/2021-96;Estudo juntamente a SEPE para PMI do ASB;Andamento
