Cristalina;57.759
Flores de Goiás;16.100
Formosa;119.506
Goianésia;69.072
Luziânia;205.023
Mimoso de Goiás;2.612
Niquelândia;46.039
Novo Gama;113.679
Padre Bernardo;33.228
Pirenópolis;24.749
Planaltina;88.863
São João d’Aliança;13.387
Santo Antônio do Descoberto;73.636
Simolândia;6.832
Valparaíso de Goiás;164.723
Vila Boa;6.026
Total (municípios que compõem a Ride);1.471.636
