;ADESÕES A ATAS DE REGISTRO DE PREÇOS (DEZ/2025);;;;;;;;;;;;;
;PROCESSO;;;OBJETO;;;MODALIDADE;;;SITUAÇÃO;;;VALOR ESTIMADO;
00094-00000299/2025-21;;;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE SISTEMA INTEGRADO DE SEGURANÇA ELETRÔNICA BASEADO NA TECNOLOGIA IP (CÂMERAS, NOBREAKS E OUTROS);;;ADESÃO A ARP;;;CONCLUÍDA;;;R$ 1.538.416,00;;
00094-00001465/2025-14;;;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE SOFTWARES DE SEGURANÇA ELETRÔNICA BASEADO NA TECNOLOGIA IP (SOFTWARE DE GERENCIAMENTO DE VIDEO);;;ADESÃO A ARP;;;CONCLUÍDA;;;R$ 106.848,00;;
00094-00004308/2025-52;;;AQUISIÇÃO DE 02 (DUAS) PÁS-CARREGADEIRAS, DESTINADAS AO APRIMORAMENTO DAS OPERAÇÕES DO COMPLEXO DE INTEGRADO DE RECICLAGEM DO DISTRITO FEDERAL – CIR, DE MODO A VIABILIZAR O CUMPRIMENTO DAS OBRIGAÇÕES ASSUMIDAS NO ÂMBITO DO CONVÊNIO N.º 2/2024 - SEMA/SLU/CENTCOOP E DE SEU RESPECTIVO PLANO DE TRABALHO;;;ADESÃO A ARP;;;CONCLUÍDA;;;R$ 756.000,00;;
