13;55/2019;VALOR AMBIENTAL LTDA;21.09.2018;Tratamento de Chorume na URE;21.09.2019;MENSAL: R$ 77.069,52 ANUAL: R$ 924.834,25;Marcos José Pereira de Oliveira/Cícero Carlos Gomes Lacerda/Edmundo Pacheco Gadelha;Vigente
14;57/2018;SUSTENTARE SANEAMENTO S/A;17.10.2018;Emergencial Lote 1;15.04.2019;Valor Global R$ 85.707.477,36;Deusimar Carlos Pinto/Francisco Ari Júnior Costta Pereira/Valdemir Inácio Ataíde/Joaquina Fonseca da Silva/ Wanderlei Antônio da Silva;Vigente
15;58/2018;VALOR AMBIENTAL LTDA;17.10.2018;Emergencial Lote 3;15.04.2019;Valor Global R$ 44.686.419,12;Francisco Alves Morais/ Gilberto Ferreira da Silva/ Joaquina Correia Lacerda Prima/ Doralice Carvalho R. da Cruz/ Ester de Souza Reis;Vigente
16;59/2018;SUSTENTARE SANEAMENTO S/A;17.10.2018;Emergencial Usina Asa Sul;15.04.2019;Valor Global R$ 3.123.900,00;Ailton Oliveira Rocha/ Lucas de Souza Silva Entrepostes/ José Romildo dos Santos/ José Nilton A. da Silva;Vigente
17;65/2018;BELFORT GERENCIAMENTO DE RESÍDUOS LTDA EPP;12.12.2018;Coleta de resíduos de saúde, emergencial;10.06.2019;Valor Total R$ 3.074.699,92;Antonio Alves Machado/ Marcos José Pereira de Oliveira/ Maria Angélica Ferreira Amorim/ Manoel Messias Francisco de Souza/ Josivan Grigório de Souza;Vigente
18;66/2018;SUSTENTARE SANEAMENTO S/A;14.12.2018;Coleta convencional, emergencial Lote IV;11.06.2019;Valor Total: R$ 4.132.533,84;Deusimar Carlos Pinto/ Carlos Henrique Silva/ João Eudes dos Santos/ Valdemir Inácio Ataíde/ Raíssa Maria Cometa Mota Moruzzi;Vigente
