13/2022;ASSOCIAÇÃO DE CATADORES DE MATERIAIS RECICLÁVELS VENCENDO OS OBSTÁCULOS;29/04/2022;PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESTINAÇÃO DE RESÍDUOS URBANOS RECICLÁVEIS SECOS DOMICILIARES E COMERCIAIS, COM A REMOÇÃO DO REJEITO PARA DISPOSIÇÃO FINAL EM LOCAL DEFINIDO PELO SLU PARA ATENDER ÀS NECESSIDADES DO SERVIÇO DE LIMPEZA URBANA – SLU/DF, REFERENTE AO LOTE 6 - CRUZEIRO VELHO;30/04/2026;R$ 444.000,00;FRANCISCO ANTONIO MENDES JORGE, ISABELE NOVAIS OLIVEIRA, ALEXANDRO DOS SANTOS HENRIQUES, NELSON GONÇALVES PIRES FILHO, LEONARDO CARLOS SILVA CUNHA, GABRIEL RODRIGUES ROCHA E SILVA, JÚLIO CAMPOS FONTES DE ALVARENGA
12/2022;ASSOCIAÇÃO DE CATADORES DE MATERIAIS RECICLÁVEIS DO DISTRITO FEDERAL - RECICLA BRASÍLIA;29/04/2022;PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESTINAÇÃO DE RESÍDUOS URBANOS RECICLÁVEIS SECOS DOMICILIARES E COMERCIAIS, COM A REMOÇÃO DO REJEITO PARA DISPOSIÇÃO FINAL EM LOCAL DEFINIDO PELO SLU PARA ATENDER ÀS NECESSIDADES DO SERVIÇO DE LIMPEZA URBANA – SLU/DF, REFERENTE AO LOTE 5 - LAGO SUL;30/04/2026;R$ 792.444,87;FRANCISCO ANTONIO MENDES JORGE, ISABELE NOVAIS OLIVEIRA, ALEXANDRO DOS SANTOS HENRIQUES, NELSON GONÇALVES PIRES FILHO, LEONARDO CARLOS SILVA CUNHA, GABRIEL RODRIGUES ROCHA E SILVA, JÚLIO CAMPOS FONTES DE ALVARENGA
11/2022;COOPERATIVA TRABALHO DE RECICLAGEM DO VARJÃO - CRV;29/04/2022;PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESTINAÇÃO DE RESÍDUOS URBANOS RECICLÁVEIS SECOS DOMICILIARES E COMERCIAIS, COM A REMOÇÃO DO REJEITO PARA DISPOSIÇÃO FINAL EM LOCAL DEFINIDO PELO SLU PARA ATENDER ÀS NECESSIDADES DO SERVIÇO DE LIMPEZA URBANA – SLU/DF, REFERENTE AO LOTE 4 - LAGO NORTE E VARJÃO;29/04/2025;R$ 563.901,58;FRANCISCO ANTONIO MENDES JORGE, ISABELE NOVAIS OLIVEIRA, ALEXANDRO DOS SANTOS HENRIQUES, NELSON GONÇALVES PIRES FILHO, LEONARDO CARLOS SILVA CUNHA, GABRIEL RODRIGUES ROCHA E SILVA, JÚLIO CAMPOS FONTES DE ALVARENGA
10/2022;COOPERATIVA DE TRABALHO DE CATADORES ECOLIMPO;29/04/2022;PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESTINAÇÃO DE RESÍDUOS URBANOS RECICLÁVEIS SECOS DOMICILIARES E COMERCIAIS, COM A REMOÇÃO DO REJEITO PARA DISPOSIÇÃO FINAL EM LOCAL DEFINIDO PELO SLU PARA ATENDER ÀS NECESSIDADES DO SERVIÇO DE LIMPEZA URBANA – SLU/DF, REFERENTE AO LOTE 3 - SÃO SEBASTIÃO E JARDIM MANGUEIRAL;29/04/2025;R$ 614.464,44;FRANCISCO ANTONIO MENDES JORGE, ISABELE NOVAIS OLIVEIRA, ALEXANDRO DOS SANTOS HENRIQUES, NELSON GONÇALVES PIRES FILHO, LEONARDO CARLOS SILVA CUNHA, GABRIEL RODRIGUES ROCHA E SILVA, JÚLIO CAMPOS FONTES DE ALVARENGA
09/2022;COOPERATIVA DE TRABALHO RECICLA MAIS BRASIL;29/04/2022;PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESTINAÇÃO DE RESÍDUOS URBANOS RECICLÁVEIS SECOS DOMICILIARES E COMERCIAIS, COM A REMOÇÃO DO REJEITO PARA DISPOSIÇÃO FINAL EM LOCAL DEFINIDO PELO SLU;29/04/2025;R$ 738.953,05;FRANCISCO ANTONIO MENDES JORGE, ISABELE NOVAIS OLIVEIRA, ALEXANDRO DOS SANTOS HENRIQUES, NELSON GONÇALVES PIRES FILHO, LEONARDO CARLOS SILVA CUNHA, GABRIEL RODRIGUES ROCHA E SILVA, JÚLIO CAMPOS FONTES DE ALVARENGA
08/2022;COOPERATIVA, DE RECICLAGEM AMBIENTAL- COOPERDIFE;29/04/2022;PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESTINAÇÃO DE RESÍDUOS URBANOS RECICLÁVEIS SECOS DOMICILIARES E COMERCIAIS, COM A REMOÇÃO DO REJEITO PARA DISPOSIÇÃO FINAL EM LOCAL DEFINIDO PELO SLU;29/04/2025;R$ 709.093,24;FRANCISCO ANTONIO MENDES JORGE, ISABELE NOVAIS OLIVEIRA, ALEXANDRO DOS SANTOS HENRIQUES, NELSON GONÇALVES PIRES FILHO, LEONARDO CARLOS SILVA CUNHA, GABRIEL RODRIGUES ROCHA E SILVA, JÚLIO CAMPOS FONTES DE ALVARENGA
