5;24/2019;CONSITA TRATAMENTO DE RESIDUOS S/A;20/09/2019;SERVIÇO DE COLETA URBANA – LOTE III;20/09/2024;R$ 109.763.085,96;FRANCISCO ALVES MORAIS / ESTER DE SOUZA REIS / DEUSIMAR CARLOS PINTO / CARLOS HENRIQUE SILVA / MARLY TEIXEIRA DE ARAÚJO / NAILTA ALVES GALDINO / ESTER DE SOUZA REIS / DEUSIMAR CARLOS PINTO / RÔMULO COSTA MELO / THAÍS MATOS RESENDE
6;11/2020;VALOR AMBIENTAL LTDA;13/05/2020;EMERGENCIAL USINA P SUL;09/03/2021;R$ 10.316.936,70;AILTON OLIVEIRA ROCHA, JOSÉ ROMILDO DOS SANTOS / JOSÉ NILTON ARRAIS DA SILVA / FRANCÍLIO RIBEIRO JÚNIOR / CÁSSIO MACIEL LEMOS.
7;12/2020;BELFORT GERENCIAMENTO DE RESÍDUOS LTDA;09/06/2020;PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E TRATAMENTO E DISPOSIÇÃO FINAL DOS RESÍDUOS DE SAÚDE;06/03/2021;R$ 3.452.313,60;ANTONIO ALVES MACHADO / MANOEL MESSIAS FRANCISCO SOUZA / JOSIVAN GRIGÓRIO DE SOUZA / LEONARDO YAMADA ARANTES
8;19/2020;HYDROS SOLUÇÕES AMBIENTAIS LTDA;23/10/2020;PRESTAÇÃO DE SERVIÇOS TRATAMENTO DE CHORUME;07/11/2021;23.729.999,96;LEONARDO YAMADA ARANTES, ANDRÉA RODRIGUES DE ALMEIDA, JULIANA FRUTUOSO GOMES, VICTOR BRUZZI MORAIS CANDIDO, ANTÔNIO ADILSON ROSENDO
9;20/2020;SUSTENTARE SANEAMENTO S.A;13/11/2020;CONTRATAÇÃO EM CARÁTER EMERGENCIAL DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE OPERAÇÃO E MANUTENÇÃO DA USINA DE TRATAMENTO MECÂNICO BIOLÓGICO DA ASA SUL (UTMB – ASA SUL);12/05/2021;2.921.724,00;AILTON OLIVEIRA ROCHA / JOSÉ NILTON ARRAIS DA SILVA / FRANCILIO RIBEIRO JUNIOR / CÁSSIO MACIEL LEMOS
10;21/2020;AMAZON FORT SOLUÇÕES AMBIENTAIS E SERVIÇOS DE ENGENHARIA EIRELI;12/12/2020;PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE PARA DESTINAÇÃO FINAL DE RESÍDUOS DA CONSTRUÇÃO CIVIL, PODAS E VOLUMOSOS ENTREGUES NOS PONTOS DE ENTREGA VOLUNTÁRIA DE PEQUENOS VOLUMES (PEV) PELA POPULAÇÃO, SITUADOS NAS REGIÕES ADMINISTRATIVAS DO DISTRITO FEDERAL, E PARA A REMOÇÃO DE ANIMAIS MORTOS;12/12/2021;R$ 2.542.776,00;ELIZEU EZEQUIEL DOS SANTOS / SANDRA CORDEIRO DE SOUZA / VALDEMIR INÁCIO ATAÍDE / ESTER DE SOUZA REIS / MARIA VITORIA NAVA SILVA DO CARMO / RÔMULO COSTA MELO / MARCUS VINICIUS DE REZENDE MAIA LEITE
11;22/2020;BELFORT GERENCIAMENTO DE RESÍDUOS LTDA;08/12/2020;PRESTAÇÃO DE SERVIÇOS, EM CARÁTER EMERGENCIAL, DE COLETA, TRANSPORTE, TRATAMENTO E DISPOSIÇÃO FINAL DOS RESÍDUOS DE SERVIÇOS DE SAÚDE POTENCIALMENTE INFECTANTES (GRUPO A) E QUÍMICOS (GRUPO B) E PERFUROCORTANTES (GRUPO E);06/06/2021;R$ 2.818.566,48;ANTONIO ALVES MACHADO / MANOEL MESSIAS FRANCISCO SOUZA / JOSIVAN GRIGÓRIO DE SOUZA / LEONARDO YAMADA ARANTES / VICTOR BRUZZI MORAIS CÂNDIDO
