5;30/2021;AMBIENTAL TECNOL CONSULTORIA EIRELI;24/01/2022;Elaboração de Relatório de Investigação de Passivo Ambiental de acordo com a ABNT 15.515 para verificação de uma possível contaminação do solo e do lençol freático na unidade do SLU localizada no Núcleo de Limpeza da Asa Norte para posterior desativação e a reparação ambiental.;20/01/2024;R$ 20.999,00;ANDERSON FERNANDES DE MOURA, HELENA MAGALHÃES GOMES GARCIA e CAMILA YARLA FERNANDES
6;01/2022;OH PROJETOS SERVIÇOS DE CONSTRUÇÃO CIVIL EIRELI;01/02/2022;Projeto Executivo e construção de 03(três) estruturas de cobertura para os pátios de compostagem da Usina do P.SUL, conforme as dimensões do Projeto Básico elaborado pela DITEC.;01/02/2024;R$ 79.195,52;HELENA MAGALHÃES GOMES GARCIA/ FERNANDA FERREIRA DE SOUSA/ MARCELO LOPES VIEIRA BEZERRA
7;05-A/2023;PETROGÁS LOGÍSTICA COMERCIAL GLP EIRELI;03/05/2023;Aquisição de gás liquefeito de petróleo (GLP), item 1 da Ata de Registro de Preços nº 0002/2023;03/05/2024;R$ 21.300,0D;
8;10/2023;EMPRESA NOTORIUN TECNOLOGIA EM SOFTWARE LTDA;28/08/2023;O Contrato tem por objeto a prestação de serviços na área de tecnologia da informação realizando a Sustentação/manutenção dos Sistemas de Monitoramento de Limpeza Urbana (SIMLUR), GisGestão, Resíduos Construção Civil (RCC) e desenvolvimento de outros sistemas, consoante especifica o Edital de Licitação do Pregão Eletrônico nº 09/2023-SLU/DF (114394922), e a Proposta de Preços (117209918).;28/08/2024;R$ 740.000,00;LEANDRO HENRIQUE ANTUNES DE CARVALHO e DOUGLAS GASPARINI DE LIMA
