USINA DL SUL;19,04;4,92;0;12,29;0;0,87;12,59;1,73;100,38;37,14;300,51;118,15;607,62
SUMA BRASIL;15,71;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;15,71
VALOR AMBIENTAL LTDA;3,33;4,92;0;12,29;0;0,87;12,59;1,73;100,38;37,14;300,51;118,15;591,91
USINA CEILÂNDIA SUL;23,04;69,84;68,65;16,43;0;1,97;38,07;76,61;117,46;88,53;93,20;115,08;1.015,82
SUSTENTARE SANEAMENTO;23,04;69,84;68,65;16,43;0;1,97;38,07;76,61;117,46;88,53;91,54;15,79;266,84
