4;09/2016;VALOR AMBIENTAL LTDA;31.05.2016;Coleta de resíduos sólidos;17.10.2019;MENSAL: R$ 8.063.593,45 ANUAL: R$ 45.962.482,67;João Eudes dos Santos/ Jorge Antônio da Costa/ Aldemir Ferreira Tavares/ Carlos Henrique Silva/ Doralice Carvalho Rodrigues da Cruz/ José Romildo dos Santos/ Ailton Oliveira Rocha;Vigente
5;32/2017;SUSTENTARE SANEAMENTO S/A;20.10.2017;Contratação, em caráter EMERGENCIAL, de empresa especializada para execução de serviços de manejo dos resíduos sólidos e limpeza urbana;21.04.2018;MENSAL: R$ 17.131.497,88 SEMESTRAL: R$ 102.788.985,48;Daniel Pereira Rocha/ Sandra Cordeiro de Souza/ Deusimar Carlos Pinto;Encerrado
6;33/2017;VALOR AMBIENTAL LTDA;20.10.2017;Contratação, em caráter EMERGENCIAL, de empresa especializada para execução de serviços de manejo dos resíduos sólidos e limpeza urbana;21.04.2018;MENSAL: R$ 7.490.104,07 SEMESTRAL: R$ 44.940.624,42;Francisco Alves Morais/ Raimundo Manoel da Silva/ Aldo Andrelino;Encerrado
7;04/2018;GAE CONSTRUÇÃO;17.01.2018;Tratamento de Chorume no ASB;17.01.2019;MENSAL: R$ 22.750,00 ANUAL: R$ 273.000,00;Francisca Silva Freire Dutra/ Silvani Marçal da Silva;Vigente
8;20/2018;VALOR AMBIENTAL LTDA;25.01.2018;Monitoramento do Aterro Sanitário do Jóquei (ACJ);28.07.2018;MENSAL: R$ 1.233.960,00 ANUAL: R$ 7.403.760,00;João Eudes dos Santos/ Jelington Henrique de Azevedo;Encerrado
9;27/2018;SUSTENTARE SANEAMENTO S/A;20.04.2018;Contratação, em caráter EMERGENCIAL, de empresa especializada para execução de serviços de manejo dos resíduos sólidos e limpeza urbana;17.10.2018;MENSAL: R$ 13.415.137,15 SEMESTRAL: R$ 80.490.822,90;Daniel Pereira Rocha/ Deusimar Carlos Pinto/ Francisco Ari Júnior Costa Pereira/ Wanderlei Antônio da Silva/ Valdemir Inácio Ataíde e Joaquina Fonseca da Silva;Encerrado
10;28/2018;SUSTENTARE SANEAMENTO S/A;20.04.2018;Contratação de empresa, em caráter EMERGENCIAL, para prestação de serviços de operação e manutenção da Usina de Tratamento Mecânico Biológico da Asa Sul (UTMB – Asa Sul);17.10.2018;MENSAL: R$ 483.600,00 SEMESTRAL: R$ 2.901.600,00;Ailton Oliveira Rocha/ Daniel Pereira Rocha e Lucas de Souza Silva Entreportes;Encerrado
11;29/2018;VALOR AMBIENTAL LTDA;20.04.2018;Contratação, EMERGENCIAL, de empresa especializada para execução de serviços de manejo dos resíduos sólidos e limpeza urbana;17.10.2018;MENSAL: R$ 5.920.300,48 SEMESTRAL: R$ 35.521.802,88;Francisco Alves Morais/ Gilberto Ferreira da Silva/ Joaquina Correia Lacerda Prima e Doralice Carvalho R. da Cruz;Encerrado
12;54/2018;VALOR AMBIENTAL LTDA;05.09.2018;Monitoramento e manutenção da URE;05.09.2019;MENSAL: R$ 2.007.768,41 ANUAL: R$ 24.093.220,92;Vinicius Freitas Mury/ Rafael Franca Jayme/ João Alves da Silva/ Jelington Henrique de Azevedo;Vigente
