;;;;;;;;;;Data de;;;Data de;;;;;;;;;Valor Global;
;Nº;;;Empresa;;;Objeto;;;;;;;;;Informações;;;Contrato;;;;
;;;;;;;;;;Assinatura;;;Término;;;;;;;;;(R$);
1;;;Maria A. Gomes;;;Centro de Triagem Asa Norte;;;28/03/2014 01/07/2014;;;28/03/2015 -;;;Concorrência Pública 07/2013;;;094.001.158/2013 1º Aditivo 2º Aditivo;;;2.300.763;;
2;;;Maria A. Gomes;;;Centro de Triagem Ceilândia;;;31/01/2014 28/07/2014;;;31/01/2015 19/09/2014;;;Concorrência Pública 04/2013;;;094.000.714/2013 1º Aditivo 2º Aditivo;;;2.299.320;;
