ASA SUL;Processo 094.001.157/2013;Objeto: O aviso de licitação foi publicado em 8 de novembro de 2013 e republicado em 8 de novembro de 2013 com o edital, projeto básico e seus anexos. A licitação foi homologada em 17 de março de 2014 e a ordem de serviço emitida em 9 de abril de 2014. As obras tiveram início em 13 de abril de 2014.
CEILÂNDIA;Processo 094.000.714/2013;Objeto: O aviso de licitação foi publicado em 8 de novembro de 2013 e republicado em 8 de novembro de 2013 com o edital, projeto básico e seus anexos. A licitação foi homologada em 26 de fevereiro de 2013 e a ordem de serviço emitida em 17 de fevereiro de 2014. As obras tiveram início em 22 de fevereiro de 2014. (PARALISADA)
ASA NORTE;Processo 094.000.158/2013;Objeto: O aviso de licitação foi publicado em 11 de novembro de 2013 e republicado em 11 de novembro de 2013 com o edital, projeto básico e seus anexos. A licitação foi homologada em 26 de fevereiro de 2013 e a ordem de serviço emitida em 26 de maio de 2014. As obras tiveram início em 30 de maio de 2014. (PARALISADA)
GAMA;Processo 094.000.159/2013;Objeto: O aviso de licitação foi publicado em 8 de novembro de 2013 e republicado em 8 de novembro de 2013 com o edital, projeto básico e seus anexos. A licitação foi homologada em 26 de fevereiro de 2013 e a ordem de serviço emitida em 26 de maio de 2014. As obras tiveram início em 30 de maio de 2014. (PARALISADA)
