;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL LOTE;MÉDIA
Chorume;27.690,00;26.827,00;33.726,00;35.584,00;33.003,00;33.089,00;33.123,00;32.324,00;35.302,00;33029,050;35.999,13;38.793,17;398.489,35;33.207,45
