37;30/2018;NOTORIUN TECNOLOGIA EM SOFTWARE LTDA - EPP;15.05.2018;Contratação de empresa especializada em geração de relatórios;14.05.2019;TOTAL: R$ 2.200.000,00;Leandro Henrique Antunes de Carvalho/ André Wilson Pimenta Santana;Vigente
38;40/2018;N.P CAPACITAÇÃO E SOLUÇÕES TECNOLÓGICAS LTDA;06.06.2018;Fornecimento da ferramenta de pesquisas e comparação de preços praticados pela administração pública - BANCO DE PREÇOS;05.06.2019;TOTAL: R$ 7.999,00;Elilúcia Carnaúba Barros/ Maria de Fátima do Nascimento Dias;Vigente
39;41/2018;ZÊNITE INFORMAÇÃO E CONSULTORIA;28.06.2018;Contratação de empresa especializada em fornecimento de periódicos eletrônicos para atender as necessidades do SLU/DF;28.06.2019;TOTAL: R$ 13.428,00;Neide Aparecida Barros da Silva/ Elilúcia Carnaúba Barros;Vigente
40;49/2018;STAR LOCAÇÃO DE SERVIÇOS GERAIS;24.08.2018;Locação e instalação de banheiros químicos;23.08.2019;TOTAL: R$ 41.550,00;Bruna Karla Soares Araújo/ Thais de Paiva Rodrigues Martins Lopes/João Eudes dos Santos;Vigente
41;50/2018;CWF Instalações Elétricas Ltda;25.07.2018;Instalações elétricas nos galpões alugados do SLU;24.01.2019;TOTAL: R$ 47.341,34;Marco Túlio dos Santos/ Estéfani Pedrosa dos Santos;Vigente
42;51/2018;TECNOLTA EQUIPAMENTOS ELETRÔNICOS;28.06.2018;Serviços Outsourcing de impressão;30.06.2019;TOTAL: R$ 134.617,24;Antonio José Correa/ Delano Henriques Sousa Thomé;Vigente
43;61/2018;CEB DISTRIBUIÇÃO;23.11.2018;IRR P Sul - Ceilândia;23.11.2019;Valor Global R$ 76.800,00;Marco Túlio dos Santos/ Francisco Soares Filho;Vigente
44;62/2018;CEB DISTRIBUIÇÃO;23.11.2018;IRR SCIA - Brasília;23.11.2019;Valor Global R$ 76.800,00;Marco Túlio dos Santos/ Francisco Soares Filho;Vigente
45;63/2018;CENTRO BRASILEIRO DE PESQUISA EM AVALIAÇÃO E SEÇÃO E DE PROMOÇÃO DE EVENTOS - CEBRASPE;21.12.2018;Concurso público;21.12.2019;Sem valor;Edmundo Pacheco Gadelha/ Alberto Correa Borges/ Francisco Soares Filho/ Claudia de Sousa Ramalho/ Avelange Pereira Durães;Vigente
