Gama;3
Arniqueiras;2
Ceilândia;2
Planaltina;2
Paranoá;2
Itapoã;1
Lago Sul;1
Núcleo Bandeirante;1
Brazlândia;1
Riacho Fundo;1
Riacho Fundo II;1
Santa Maria;1
Taguatinga;1
