22/2025;CORTRAP COOPERATIVA DE TRABALHO DE RECICLAGEM E PRODUÇÃO;20/01/2025;O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO, DECORRENTE DO CREDENCIAMENTO DE COOPERAVAS/ASSOCIAÇÕES DE CATADORES, PARA PRESTAÇÃO DE SERVIÇOS DE MANEJO DE RESÍDUOS URBANOS RECICLÁVEIS, COMPREENDENDO AS MODALIDADES DE TRIAGEM, CATAÇÃO, CLASSIFICAÇÃO, PROCESSAMENTO, PRENSAGEM, ENFARDAMENTO, ARMAZENAMENTO E COMERCIALIZAÇÃO DESSES RESÍDUOS, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL DE CREDENCIMENTO Nº 01/2024-SLU/DF E SEUS ANEXOS.;20/01/2026;R$ 1.239.624,00;ANDRÉ LUIZ JUNQUEIRA GUIMARÃES, FRANCISCO KRISMAWILLAMS DE ALMEIDA MAIA, ANDERSON FERNANDES DE MOURA
21/2025;ASSOCIAÇÃO DOS CATADORES DE PAPEL PAPELÃO E MATERIAIS RECICLÁVEIS DO GUARÁ (CATAGUAR);20/01/2025;O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO, DECORRENTE DO CREDENCIAMENTO DE COOPERAVAS/ASSOCIAÇÕES DE CATADORES, PARA PRESTAÇÃO DE SERVIÇOS DE MANEJO DE RESÍDUOS URBANOS RECICLÁVEIS, COMPREENDENDO AS MODALIDADES DE TRIAGEM, CATAÇÃO, CLASSIFICAÇÃO, PROCESSAMENTO, PRENSAGEM, ENFARDAMENTO, ARMAZENAMENTO E COMERCIALIZAÇÃO DESSES RESÍDUOS, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL DE CREDENCIMENTO Nº 01/2024-SLU/DF E SEUS ANEXOS.;20/01/2026;R$ 1.382.594,80;ANDRÉ LUIZ JUNQUEIRA GUIMARÃES, FRANCISCO KRISMAWILLAMS DE ALMEIDA MAIA, ANDERSON FERNANDES DE MOURA
20/2025;COOPERATIVA DE TRABALHO RENOVE DE RESÍDUOS SÓLIDOS DE BRASÍLIA – CTRRSB.;21/01/2025;O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO, DECORRENTE DO CREDENCIAMENTO DE COOPERAVAS/ASSOCIAÇÕES DE CATADORES, PARA PRESTAÇÃO DE SERVIÇOS DE MANEJO DE RESÍDUOS URBANOS RECICLÁVEIS, COMPREENDENDO AS MODALIDADES DE TRIAGEM, CATAÇÃO, CLASSIFICAÇÃO, PROCESSAMENTO, PRENSAGEM, ENFARDAMENTO, ARMAZENAMENTO E COMERCIALIZAÇÃO DESSES RESÍDUOS, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL DE CREDENCIMENTO Nº 01/2024-SLU/DF E SEUS ANEXOS.;21/01/2026;R$ 1.174.699,47;ANDRÉ LUIZ JUNQUEIRA GUIMARÃES, FRANCISCO KRISMAWILLAMS DE ALMEIDA MAIA, ANDERSON FERNANDES DE MOURA
19/2025.;COOPERATIVA DE TRABALHO DE RECICLAGEM DE BRAZLÂNDIA (CRB).;21/01/2025;O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO, DECORRENTE DO CREDENCIAMENTO DE COOPERAVAS/ASSOCIAÇÕES DE CATADORES, PARA PRESTAÇÃO DE SERVIÇOS DE MANEJO DE RESÍDUOS URBANOS RECICLÁVEIS, COMPREENDENDO AS MODALIDADES DE TRIAGEM, CATAÇÃO, CLASSIFICAÇÃO, PROCESSAMENTO, PRENSAGEM, ENFARDAMENTO, ARMAZENAMENTO E COMERCIALIZAÇÃO DESSES RESÍDUOS, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL DE CREDENCIMENTO Nº 01/2024-SLU/DF E SEUS ANEXOS.;21/01/2026;R$ 126.510,52;ANDRÉ LUIZ JUNQUEIRA GUIMARÃES, FRANCISCO KRISMAWILLAMS DE ALMEIDA MAIA, ANDERSON FERNANDES DE MOURA
18/2025;COOPERATIVA DE TRABALHO RECICLA MAIS BRASIL;20/01/2025;O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO, DECORRENTE DO CREDENCIAMENTO DE COOPERAVAS/ASSOCIAÇÕES DE CATADORES, PARA PRESTAÇÃO DE SERVIÇOS DE MANEJO DE RESÍDUOS URBANOS RECICLÁVEIS, COMPREENDENDO AS MODALIDADES DE TRIAGEM, CATAÇÃO, CLASSIFICAÇÃO, PROCESSAMENTO, PRENSAGEM, ENFARDAMENTO, ARMAZENAMENTO E COMERCIALIZAÇÃO DESSES RESÍDUOS, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL DE CREDENCIMENTO Nº 01/2024-SLU/DF E SEUS ANEXOS.;20/01/2026;R$ 373.195,69;ANDRÉ LUIZ JUNQUEIRA GUIMARÃES, FRANCISCO KRISMAWILLAMS DE ALMEIDA MAIA, ANDERSON FERNANDES DE MOURA
17/2025.;COOPERATIVA DE TRABALHO RECICLA MAIS BRASIL.;21/01/2025;O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO, DECORRENTE DO CREDENCIAMENTO DE COOPERAVAS/ASSOCIAÇÕES DE CATADORES, PARA PRESTAÇÃO DE SERVIÇOS DE MANEJO DE RESÍDUOS URBANOS RECICLÁVEIS, COMPREENDENDO AS MODALIDADES DE TRIAGEM, CATAÇÃO, CLASSIFICAÇÃO, PROCESSAMENTO, PRENSAGEM, ENFARDAMENTO, ARMAZENAMENTO E COMERCIALIZAÇÃO DESSES RESÍDUOS, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL DE CREDENCIMENTO Nº 01/2024-SLU/DF E SEUS ANEXOS.;21/01/2026;R$ 373.195,69;ANDRÉ LUIZ JUNQUEIRA GUIMARÃES, FRANCISCO KRISMAWILLAMS DE ALMEIDA MAIA, ANDERSON FERNANDES DE MOURA
16/2025.;COOPERATIVA DE TRABALHO DE RECICLAGEM DO VARJÃO - COOPERATIVA CRV.;21/01/2025;O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO, DECORRENTE DO CREDENCIAMENTO DE COOPERAVAS/ASSOCIAÇÕES DE CATADORES, PARA PRESTAÇÃO DE SERVIÇOS DE MANEJO DE RESÍDUOS URBANOS RECICLÁVEIS, COMPREENDENDO AS MODALIDADES DE TRIAGEM, CATAÇÃO, CLASSIFICAÇÃO, PROCESSAMENTO, PRENSAGEM, ENFARDAMENTO, ARMAZENAMENTO E COMERCIALIZAÇÃO DESSES RESÍDUOS, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL DE CREDENCIMENTO Nº 01/2024-SLU/DF E SEUS ANEXOS.;21/01/2026;R$ 636.615,79;ANDRÉ LUIZ JUNQUEIRA GUIMARÃES, FRANCISCO KRISMAWILLAMS DE ALMEIDA MAIA, ANDERSON FERNANDES DE MOURA
15/2025;COOPERATIVA DE TRABALHO DE RECICLAGEM AMBIENTAL (CONSTRUIR);17/01/2025;O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO, DECORRENTE DO CREDENCIAMENTO DE COOPERAVAS/ASSOCIAÇÕES DE CATADORES, PARA PRESTAÇÃO DE SERVIÇOS DE MANEJO DE RESÍDUOS URBANOS RECICLÁVEIS, COMPREENDENDO AS MODALIDADES DE TRIAGEM, CATAÇÃO, CLASSIFICAÇÃO, PROCESSAMENTO, PRENSAGEM, ENFARDAMENTO, ARMAZENAMENTO E COMERCIALIZAÇÃO DESSES RESÍDUOS, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL DE CREDENCIMENTO Nº 01/2024-SLU/DF E SEUS ANEXOS.;17/01/2026;R$ 964.152,00;ANDRÉ LUIZ JUNQUEIRA GUIMARÃES, FRANCISCO KRISMAWILLAMS DE ALMEIDA MAIA, ANDERSON FERNANDES DE MOURA
14/2025.;ASSOCIAÇÃO DOS CATADORES DE MATERIAIS RECICLÁVEIS DO DISTRITO FEDERAL - RECICLA BRASÍLIA;21/01/2025;O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO, DECORRENTE DO CREDENCIAMENTO DE COOPERAVAS/ASSOCIAÇÕES DE CATADORES, PARA PRESTAÇÃO DE SERVIÇOS DE MANEJO DE RESÍDUOS URBANOS RECICLÁVEIS, COMPREENDENDO AS MODALIDADES DE TRIAGEM, CATAÇÃO, CLASSIFICAÇÃO, PROCESSAMENTO, PRENSAGEM, ENFARDAMENTO, ARMAZENAMENTO E COMERCIALIZAÇÃO DESSES RESÍDUOS, CONFORME CONDIÇÕES, QUANTIDADES E;21/01/2026;R$ 826.416,00;ANDRÉ LUIZ JUNQUEIRA GUIMARÃES, FRANCISCO KRISMAWILLAMS DE ALMEIDA MAIA, ANDERSON FERNANDES DE MOURA
