USINA DL SUL;225,84;143,58;143,72;154,44;254,37;246,95;315,45;348,52;762,07;758,66;717,21;1.428,99;5.499,80
SUMA BRASIL;38,80;0,00;0,00;0,00;12,38;19,75;56,03;71,46;305,88;0,00;0,00;186,76;691,06
VALOR AMBIENTAL LTDA;187,04;143,58;143,72;154,44;241,99;227,20;259,42;277,06;456,19;758,66;717,21;1.242,23;4.808,74
USINA CEILÂNDIA SUL;207,24;281,47;316,00;306,01;373,95;387,26;468,84;353,75;328,91;414,17;328,17;551,71;4.317,48
SUSTENTARE SANEAMENTO;207,24;281,47;316,00;306,01;373,95;387,26;468,84;353,75;328,91;414,17;328,17;551,71;4.317,48
