42;10/2022;COOPERATIVA DE TRABALHO DE CATADORES ECOLIMPO;29/04/2022;Prestação de serviços de coleta, transporte e destinação de resíduos urbanos recicláveis secos domiciliares e comerciais, com a remoção do rejeito para disposição final em local definido pelo SLU para atender às necessidades do Serviço de Limpeza Urbana – SLU/DF, referente ao Lote 3 - São Sebastião e Jardim Mangueiral;29/04/2024;R$ 568.805,84 (quinhentos e sessenta e oito mil oitocentos e cinco reais e oitenta e quatro centavos);Francisco Antonio Mendes Jorge, Isabele Novais Oliveira, Alexandro dos Santos Henriques e Lucas Diogo Caixeta
43;37/2022;COOPERATIVA DE TRABALHO DOS CATADORES COOPERFÉ;29/07/2022;Prestação de serviço público de processamento de materiais recicláveis no endereço SCIA Q. 09, Conjunto 01, Lote 02.;29/04/2024;R$ 848.592,00 (oitocentos e quarenta e oito mil quinhentos e noventa e dois reais).;André Luiz Junqueira Guimarães, Yuseiji Brant Rocha Kudo, Adriana Cesário da Conceição
