36/2024;VALOR AMBIENTAL LTDA;05/09/2024;CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO DE MONITORAMENTO E MANUTENÇÃO DA UNIDADE DE RECEBIMENTO DE ENTULHOS - URE;05/09/2025;R$ 25.259.334,90;GUSTAVO DE OLIVEIRA COSTA, FELIPE LEITE NISIYAMA, PAULA DE SOUSA ALVES
19/2020;HYDROS SOLUÇÕES AMBIENTAIS LTDA;06/11/2023;TRATAMENTO DE CHORUME GERADO NO ATERRO SANITÁRIO DE BRASÍLIA - ASB, USINA DE TRATAMENTO MECÂNICO E BIOLÓGICO DA CEILÂNDIA UTMB - P SUL;07/11/2025;R$ 17.352,77;WANDERLEY DAS CHAGAS ALBUQUERQUE, MAURÍCIO DE GOIS GOMES, LUCAS DIOGO CAIXETA, LEONARDO YAMADA ARANTES
20/2021;VALOR AMBIENTAL LTDA;13/09/2021;"PRESTAÇÃO DE SERVIÇOS DE OPERAÇÃO, CONTROLE E MANUTENÇÃO DA USINA DE TRATAMENTO MECÂNICO BIOLÓGICO COM PRODUÇÃO DE COMPOSTO CRU DA CEILÂNDIA (UTMB – CEILÂNDIA) E DA USINA DE TRATAMENTO MECÂNICO BIOLÓGICO DA ASA SUL (UTMB – ASA SUL); OPERAÇÃO DE COMPOSTAGEM NA USINA DE TRATAMENTO MECÂNICO BIOLÓGICO DA CEILÂNDIA (UTMB – CEILÂNDIA); TRANSPORTE DE COMPOSTO CRU DA USINA DE TRATAMENTO MECÂNICO BIOLÓGICO DA ASA SUL (UTMB – ASA SUL) ATÉ A USINA DE TRATAMENTO MECÂNICO BIOLÓGICO DA CEILÂNDIA (UTMB – CEILÂNDIA); E TRANSPORTE DE REJEITO DAS USINAS CEILÂNDIA (UTMB – CEILÂNDIA) E ASA SUL (UTMB – ASA SUL) ATÉ O ATERRO SANITÁRIO DE BRASÍLIA; E TRANSPORTE DE CHORUME DAS USINAS CEILÂNDIA (UTMB – CEILÂNDIA) ATÉ A UNIDADE DE RECEBIMENTO DE ENTULHO - URE E/OU ATERRO SANITÁRIO DE BRASÍLIA - ASB";01/09/2025;R$ 25.494.439,46;JOSÉ NILTON ARRAIS DA SILVA, VINÍCIUS DE ABREU MENDONÇA, JOSÉ ROMILDO DOS SANTOS, MARCELO LOPES VIEIRA BEZERRA, THAYANE DAS NEVES SOARES, PEDRO HENRIQUE FERREIRA CASTRO MAGALHÃES
