22;64/2018;ASSOCIAÇÃO DE CATADORES DE MATERIAIS RECICLAVEIS DO DF - RECICLA BRASÍLIA;18/12/2018;COLETA SELETIVA DE RESÍDUOS RECICLÁVEIS;31/07/2021;513.883.56;ANDRÉ LUIZ JUNQUEIRA GUIMARÃES / ALBA LUCIA BARROS MOREIRA RODRIGUES
23;67/2018;ASSOCIAÇÃO DE CATADORES DE MATERIAIS RECICLAVEIS DO DF - RECICLA BRASÍLIA;28/12/2018;PROCESSAMENTO DE RESÍDUOS SÓLIDOS;31/07/2021;R$ 583.948,80;ALBA LUCIA BARROS MOREIRA RODRIGUES / GUSTAVO ROQUE DA COSTA
24;68/2018;ASOCIAÇÃO CENTRAL DE RECICLAGEM DO VARJÃO - CRV;28/12/2018;PROCESSAMENTO DE RESÍDUOS SÓLIDOS;31/07/2021;R$ 477.533,16;FRANCISCO ANTONIO MENDES JORGE / ANDREA PORTUGAL FELLOWS KUHNERT DOURADO
25;01/2019;ASSOCIAÇÃO DE CATADORES RECICLA MAIS BRASIL;21/01/2019;PROCESSAMENTO DE RESÍDUOS SÓLIDOS;31/07/2021;R$ 434.697,48;ANDRÉA PORTUGAL FELLOWS KUHNERT DOURADO / FRANCISCO ANTONIO MENDES JORGE
26;02/2019;COOPERATIVA DE RECICLAGEM DO DISTRITO FEDERAL E ENTORNO - COOPERDIFE;21/01/2019;PROCESSAMENTO DE RESÍDUOS SÓLIDOS;31/07/2021;R$ 459.571,80;ANDRÉA PORTUGAL FELLOWS KUHNERT DOURADO / FRANCISCO ANTONIO MENDES JORGE
27;05/2019;COOPERATIVA DE TRABALHO DE CATADORES DE ECOLIMPO LTDA;21/01/2019;PROCESSAMENTO DE RESÍDUOS SÓLIDOS;31/07/2021;R$ 434.479,20;ANDREA PORTUGAL FELLOWS KUHNERT DOURADO / FRANCISCO ANTONIO MENDES JORGE
28;03/2019;ASSOCIAÇÃO DE CATADORES DE MATERIAIS RECICLAVEIS VENCENDO OS OBSTÁCULOS;22/01/2020;PROCESSAMENTO DE RESÍDUOS SÓLIDOS;31/07/2021;R$ 442.014,84;FRANCISCO ANTONIO MENDES JORGE / ANDREA PORTUGAL FELLOWS KUHNERT DOURADO
29;04/2019;COOPERATIVA DE TRABALHO DE CATADORES DE MATERIAIS RECICLÁVEIS E REUTILIZÁVEIS AMBIENTAL - COOPERE;22/01/2020;PROCESSAMENTO DE RESÍDUOS SÓLIDOS;31/07/2021;R$ 467.993,04;ANDRÉ LUIZ JUNQUEIRA GUIMARÃES / ALBA LUCIA BARROS MOREIRA RODRIGUES
