8;10/2018;COOPERATIVA OE RECICLAGEM, TRABALHO E PRODUÇÃO - CORTRAP;16/01/2018;Prestação de processamento de resíduos sólidos urbanos na recepção, triagem, prensagem, enfardamento, armazenamento e comercialização no SIA Quadra 10, Conjunto D lotes 2 e 3 - Brasília/DF;31/07/2021;R$ 310.222,80;ISABELE NOVAIS OLIVEIRA / WESLEY DA SILVA FERNANDES
9;03/2018;COOPERATIVA AMBIENTAL DA CIDADE ESTRUTURAL - COORACE;16/01/2018;Processamento de resíduos sólidos;31/07/2021;R$ 1.445.273,28;ISABELE NOVAIS OLIVEIRA / WESLEY DA SILVA FERNANDES
10;12/2018;COOPERATIVA DE TRABALHO DE RECICLAGEM AMBIENTAL - CONSTRUIR;16/01/2018;Processamento de resíduos sólidos;31/07/2021;R$ 729.936,00;ISABELE NOVAIS OLIVEIRA / WESLEY DA SILVA FERNANDES
11;11/2018;COOPERE - COOPERATIVA DE TRABALHADORES CATADORES MATERIAIS RECICLÁVEIS E REUTILIZÁVEIS AMBIENTAL;17/01/2018;Prestação de processamento de resíduos sólidos urbanos na recepção, triagem, prensagem, enfardamento, armazenamento e comercialização no SIA Trecho 17, Lote 1400 - Brasília/DF;31/07/2022;R$ 410.589,00;BRUNA KARLA SOARES ARAUJO / ALEXANDRO DOS SANTOS HENRIQUES
12;09/2018;COOPERLIMPO DE CATADORES BRASIL;31/01/2018;Prestação de processamento de resíduos sólidos urbanos na recepção, triagem, prensagem, enfardamento, armazenamento e comercialização no SAAN, 02 lotes 630 a 680 - Brasília/DF;31/07/2021;R$ 893.160,00;FRANCISCO ANTONIO MENDES JORGE / JOSÉ NILTON ARRAIS DA SILVA
13;35/2018;ASSOCIAÇÃO DE CATADORES RECICLA MAIS BRASIL;04/06/2018;Processamento de resíduos sólidos;04/06/2022;R$ 364.968,00;FRANCISCO ANTÔNIO MENDES JORGE
14;37/2018;COOPERATIVA RENOVE DE RESÍDUOS SÓLIDOS DE BRASÍLIA - CRRSB;04/06/2018;Processamento de resíduos sólidos;04/06/2022;R$ 218.980,80;FRANCISCO ANTONIO MENDES JORGE / JOSÉ NILTON ARRAIS DA SILVA
15;36/2018;COOPERATIVA POPULAR DE COLETA SELETIVA DE PRODUTOS RECICLÁVEIS COM FORMAÇÃO EM EDUCAÇÃO AMBIENTAL - COOPATIVA;04/06/2018;Processamento de resíduos sólidos;04/06/2022;R$ 218.980,80;BRUNA KARLA SOARES ARAUJO / ALEXANDRO DOS SANTOS HENRIQUES
16;32/2018;ASSOCIAÇÃO DOS CATADORES DE PAPEL, PAPELÃO E MATERIAIS RECICLAVEIS DO GUARA - CATAGUAR.;04/06/2018;Processamento de resíduos sólidos;04/06/2022;R$ 654.984,00;ANDRÉ LUIZ JUNQUEIRA GUIMARÃES
